hour_of_day,day_of_week,month,is_weekend,is_vacation,is_exam_period,outside_temperature,humidity,occupancy_count,energy_consumption_kwh,timestamp,hour,day,weekday,month_dt,lag_1,lag_2,lag_3,lag_4,lag_8,roll_mean_3,roll_mean_8
18,2,1970-01-01 00:00:00.000000010,True,0,0,13.231273883049692,70.33396120836547,113,98.60017744095286,2020-10-17 18:00:00,18,17,5,10,79.27892711975953,74.02223826395984,72.88589756318947,102.17148768133508,113.478534839956,75.39568764896958,88.85693369936668
21,2,1970-01-01 00:00:00.000000010,True,0,0,7.446381346791577,76.34021052118536,123,118.0449617713744,2020-10-17 21:00:00,21,17,5,10,98.60017744095286,79.27892711975953,74.02223826395984,72.88589756318947,110.8247757458485,83.96711427489072,86.99713902449128
0,3,1970-01-01 00:00:00.000000010,True,0,0,4.8754318453598895,69.83811451617454,129,88.84266353164782,2020-10-18 00:00:00,0,18,6,10,118.0449617713744,98.60017744095286,79.27892711975953,74.02223826395984,84.13323743215817,98.64135544402892,87.89966227768203
3,3,1970-01-01 00:00:00.000000010,True,0,0,7.397071077281125,73.91476363075489,138,89.70298448925298,2020-10-18 03:00:00,3,18,6,10,88.84266353164782,118.0449617713744,98.60017744095286,79.27892711975953,74.06037094872678,101.829267581325,88.48834054011822
6,3,1970-01-01 00:00:00.000000010,True,0,0,13.97630087285236,60.03682386528053,146,87.08541945627347,2020-10-18 06:00:00,6,18,6,10,89.70298448925298,88.84266353164782,118.0449617713744,98.60017744095286,102.17148768133508,98.86353659742504,90.443667232684
9,3,1970-01-01 00:00:00.000000010,True,0,0,14.884979478824562,57.21302009715373,53,51.542369808170015,2020-10-18 09:00:00,9,18,6,10,87.08541945627347,89.70298448925298,88.84266353164782,118.0449617713744,72.88589756318947,88.54368915905808,88.5579087045513
12,3,1970-01-01 00:00:00.000000010,True,0,0,16.000932808697083,60.4070670395098,57,71.58700267844719,2020-10-18 12:00:00,12,18,6,10,51.542369808170015,87.08541945627347,89.70298448925298,88.84266353164782,74.02223826395984,76.1102579178988,85.88996773517385
15,3,1970-01-01 00:00:00.000000010,True,0,0,14.243613213666334,59.16312578900503,62,69.89968354538013,2020-10-18 15:00:00,15,18,6,10,71.58700267844719,51.542369808170015,87.08541945627347,89.70298448925298,79.27892711975953,70.07159731429687,85.58556328698478
18,3,1970-01-01 00:00:00.000000010,True,0,0,11.528857765067754,66.95809453184322,129,107.703943836687,2020-10-18 18:00:00,18,18,6,10,69.89968354538013,71.58700267844719,51.542369808170015,87.08541945627347,98.60017744095286,64.34301867733241,84.41315784018735
21,3,1970-01-01 00:00:00.000000010,True,0,0,7.434436986316444,66.75093764697964,111,107.02420792122948,2020-10-18 21:00:00,21,18,6,10,107.703943836687,69.89968354538013,71.58700267844719,51.542369808170015,118.0449617713744,83.06354335350476,85.55112863965412
0,4,1970-01-01 00:00:00.000000010,False,0,0,6.173081677777041,67.47107031469716,126,97.41678789743574,2020-10-19 00:00:00,0,19,0,10,107.02420792122948,107.703943836687,69.89968354538013,71.58700267844719,88.84266353164782,94.87594510109885,84.173534408386
3,4,1970-01-01 00:00:00.000000010,False,0,0,10.15261114744703,64.27359438185198,144,76.89587152216696,2020-10-19 03:00:00,3,19,0,10,97.41678789743574,107.02420792122948,107.703943836687,69.89968354538013,89.70298448925298,104.0483132184507,85.2452999541095
6,4,1970-01-01 00:00:00.000000010,False,0,0,12.423109662117373,69.58991565444579,144,92.10542081170044,2020-10-19 06:00:00,6,19,0,10,76.89587152216696,97.41678789743574,107.02420792122948,107.703943836687,87.08541945627347,93.77895578027737,83.64441083322374
9,4,1970-01-01 00:00:00.000000010,False,0,0,16.43690496290979,63.06286495954151,69,66.42008586407835,2020-10-19 09:00:00,9,19,0,10,92.10542081170044,76.89587152216696,97.41678789743574,107.02420792122948,51.542369808170015,88.80602674376769,84.27191100265212
12,4,1970-01-01 00:00:00.000000010,False,0,0,12.516357998865786,66.81768562740416,57,84.16947013465735,2020-10-19 12:00:00,12,19,0,10,66.42008586407835,92.10542081170044,76.89587152216696,97.41678789743574,71.58700267844719,78.47379273264856,86.13162550964066
15,4,1970-01-01 00:00:00.000000010,False,0,0,15.921919697590385,63.802131309546674,65,67.19697111650903,2020-10-19 15:00:00,15,19,0,10,84.16947013465735,66.42008586407835,92.10542081170044,76.89587152216696,69.89968354538013,80.89832560347868,87.70443394166693
18,4,1970-01-01 00:00:00.000000010,False,0,0,9.56246475432904,68.82992522462476,110,105.74170141167032,2020-10-19 18:00:00,18,19,0,10,67.19697111650903,84.16947013465735,66.42008586407835,92.10542081170044,107.703943836687,72.59550903841489,87.36659488805803
21,4,1970-01-01 00:00:00.000000010,False,0,0,5.132692042807043,71.5480885274767,125,123.355093369305,2020-10-19 21:00:00,21,19,0,10,105.74170141167032,67.19697111650903,84.16947013465735,66.42008586407835,107.02420792122948,85.70271422094554,87.12131458493096
0,5,1970-01-01 00:00:00.000000010,False,0,0,6.499327625411756,75.5735319110761,99,94.20533095831304,2020-10-20 00:00:00,0,20,1,10,123.355093369305,105.74170141167032,67.19697111650903,84.16947013465735,97.41678789743574,98.76458863249475,89.1626752659404
3,5,1970-01-01 00:00:00.000000010,False,0,0,7.514313445194065,67.72482675213877,109,82.65222696078676,2020-10-20 03:00:00,3,20,1,10,94.20533095831304,123.355093369305,105.74170141167032,67.19697111650903,76.89587152216696,107.76737524642942,88.76124314855007
6,5,1970-01-01 00:00:00.000000010,False,0,0,12.140409661255273,60.556500018537,117,83.01226849935547,2020-10-20 06:00:00,6,20,1,10,82.65222696078676,94.20533095831304,123.355093369305,105.74170141167032,92.10542081170044,100.07088376280159,89.48078757837753
9,5,1970-01-01 00:00:00.000000010,False,0,0,13.721744497665645,59.34840523956328,49,66.69386774478654,2020-10-20 09:00:00,9,20,1,10,83.01226849935547,82.65222696078676,94.20533095831304,123.355093369305,66.42008586407835,86.6232754728184,88.34414353933441
12,5,1970-01-01 00:00:00.000000010,False,0,0,13.38381266394627,56.05539980736653,55,83.28951607359127,2020-10-20 12:00:00,12,20,1,10,66.69386774478654,83.01226849935547,82.65222696078676,94.20533095831304,84.16947013465735,77.45278773497624,88.37836627442294
15,5,1970-01-01 00:00:00.000000010,False,0,0,13.32124302862348,60.81518283828083,56,68.61423058541654,2020-10-20 15:00:00,15,20,1,10,83.28951607359127,66.69386774478654,83.01226849935547,82.65222696078676,67.19697111650903,77.6652174392444,88.26837201678967
18,5,1970-01-01 00:00:00.000000010,False,0,0,12.263402312121036,64.18183652972466,92,109.36035858126326,2020-10-20 18:00:00,18,20,1,10,68.61423058541654,83.28951607359127,66.69386774478654,83.01226849935547,105.74170141167032,72.86587146793143,88.44552945040311
21,5,1970-01-01 00:00:00.000000010,False,0,0,9.839392478896269,63.92535657639013,97,99.83687702495564,2020-10-20 21:00:00,21,20,1,10,109.36035858126326,68.61423058541654,83.28951607359127,66.69386774478654,123.355093369305,87.08803508009034,88.89786159660224
0,6,1970-01-01 00:00:00.000000010,False,0,0,5.704589025596512,71.31936864473164,96,93.6651636686107,2020-10-21 00:00:00,0,21,2,10,99.83687702495564,109.36035858126326,68.61423058541654,83.28951607359127,94.20533095831304,92.60382206387845,85.95808455355856
3,6,1970-01-01 00:00:00.000000010,False,0,0,8.302225282917602,69.32460648449937,115,71.3310516364793,2020-10-21 03:00:00,3,21,2,10,93.6651636686107,99.83687702495564,109.36035858126326,68.61423058541654,82.65222696078676,100.95413309160983,85.89056364234577
6,6,1970-01-01 00:00:00.000000010,False,0,0,9.034109180758696,75.01515079412756,117,96.44078241106811,2020-10-21 06:00:00,6,21,2,10,71.3310516364793,93.6651636686107,99.83687702495564,109.36035858126326,83.01226849935547,88.27769744334853,84.47541672680734
9,6,1970-01-01 00:00:00.000000010,False,0,0,14.977368729941972,60.33218040362995,40,62.393425906080765,2020-10-21 09:00:00,9,21,2,10,96.44078241106811,71.3310516364793,93.6651636686107,99.83687702495564,66.69386774478654,87.14566590538601,86.15398096577142
12,6,1970-01-01 00:00:00.000000010,False,0,0,12.795272568393084,65.71864944986206,46,78.20866770937799,2020-10-21 12:00:00,12,21,2,10,62.393425906080765,96.44078241106811,71.3310516364793,93.6651636686107,83.28951607359127,76.72175331787604,85.6164257359332
15,6,1970-01-01 00:00:00.000000010,False,0,0,13.948311641824391,59.398687401253234,48,68.02587567871824,2020-10-21 15:00:00,15,21,2,10,78.20866770937799,62.393425906080765,96.44078241106811,71.3310516364793,68.61423058541654,79.01429200884228,84.98131969040654
18,6,1970-01-01 00:00:00.000000010,False,0,0,10.91845978265277,60.554638014721704,87,102.85115609017774,2020-10-21 18:00:00,18,21,2,10,68.02587567871824,78.20866770937799,62.393425906080765,96.44078241106811,109.36035858126326,69.5426564313923,84.90777532706925
21,6,1970-01-01 00:00:00.000000010,False,0,0,6.956184630281286,72.25782729055176,98,104.4270085740993,2020-10-21 21:00:00,21,21,2,10,102.85115609017774,68.02587567871824,78.20866770937799,62.393425906080765,99.83687702495564,83.02856649275796,84.09412501568356
0,0,1970-01-01 00:00:00.000000010,False,0,0,6.300090288816487,73.89468564513439,127,81.95481234812976,2020-10-22 00:00:00,0,22,3,10,104.4270085740993,102.85115609017774,68.02587567871824,78.20866770937799,93.6651636686107,91.76801344766507,84.66789145932651
3,0,1970-01-01 00:00:00.000000010,False,0,0,6.340213219774426,69.27417589412495,146,83.82645308724894,2020-10-22 03:00:00,3,22,3,10,81.95481234812976,104.4270085740993,102.85115609017774,68.02587567871824,71.3310516364793,96.4109923374689,83.2040975442664
6,0,1970-01-01 00:00:00.000000010,False,0,0,11.465805216021968,69.83163827902771,144,90.21109557636883,2020-10-22 06:00:00,6,22,3,10,83.82645308724894,81.95481234812976,104.4270085740993,102.85115609017774,96.44078241106811,90.06942466982598,84.76602272561261
9,0,1970-01-01 00:00:00.000000010,False,0,0,14.183612553587851,65.94667695266017,56,74.61893860070865,2020-10-22 09:00:00,9,22,3,10,90.21109557636883,83.82645308724894,81.95481234812976,104.4270085740993,62.393425906080765,85.33078700391582,83.9873118712752
12,0,1970-01-01 00:00:00.000000010,False,0,0,11.92457387650925,62.57444511980733,64,69.75922963358768,2020-10-22 12:00:00,12,22,3,10,74.61893860070865,90.21109557636883,83.82645308724894,81.95481234812976,78.20866770937799,82.88549575477545,85.51550095810367
15,0,1970-01-01 00:00:00.000000010,False,0,0,13.870375672840115,69.92999419875109,58,70.7712525957954,2020-10-22 15:00:00,15,22,3,10,69.75922963358768,74.61893860070865,90.21109557636883,83.82645308724894,68.02587567871824,78.1964212702217,84.45932119862988
18,0,1970-01-01 00:00:00.000000010,False,0,0,10.12562887318968,63.72546851429901,112,107.55169060054604,2020-10-22 18:00:00,18,22,3,10,70.7712525957954,69.75922963358768,74.61893860070865,90.21109557636883,102.85115609017774,71.71647361003055,84.80249331326453
21,0,1970-01-01 00:00:00.000000010,False,0,0,7.478499578434591,81.60455707886089,129,108.6404202358749,2020-10-22 21:00:00,21,22,3,10,107.55169060054604,70.7712525957954,69.75922963358768,74.61893860070865,104.4270085740993,82.69405760997635,85.39006012706058
0,1,1970-01-01 00:00:00.000000010,False,0,0,7.222773676938754,74.10739741120382,129,97.37333976793047,2020-10-23 00:00:00,0,23,4,10,108.6404202358749,107.55169060054604,70.7712525957954,69.75922963358768,81.95481234812976,95.65445447740542,85.91673658478253
3,1,1970-01-01 00:00:00.000000010,False,0,0,5.620373847387299,70.08509584774245,137,83.89715895099175,2020-10-23 03:00:00,3,23,4,10,97.37333976793047,108.6404202358749,107.55169060054604,70.7712525957954,83.82645308724894,104.52181686811711,87.84405251225762
6,1,1970-01-01 00:00:00.000000010,False,0,0,11.660130108771469,62.666166761454114,142,89.66094331686243,2020-10-23 06:00:00,6,23,4,10,83.89715895099175,97.37333976793047,108.6404202358749,107.55169060054604,90.21109557636883,96.63697298493236,87.85289074522547
9,1,1970-01-01 00:00:00.000000010,False,0,0,14.828051060599387,50.916244295926504,64,67.79777447248718,2020-10-23 09:00:00,9,23,4,10,89.66094331686243,83.89715895099175,97.37333976793047,108.6404202358749,74.61893860070865,90.31048067859486,87.78412171278717
12,1,1970-01-01 00:00:00.000000010,False,0,0,15.953233823858096,59.8894647068182,58,75.2793124150245,2020-10-23 12:00:00,12,23,4,10,67.79777447248718,89.66094331686243,83.89715895099175,97.37333976793047,69.75922963358768,80.4519589134471,86.93147619675949
15,1,1970-01-01 00:00:00.000000010,False,0,0,13.74561405781451,64.652377095917,62,72.2808158370158,2020-10-23 15:00:00,15,23,4,10,75.2793124150245,67.79777447248718,89.66094331686243,83.89715895099175,70.7712525957954,77.579343401458,87.6214865444391
18,1,1970-01-01 00:00:00.000000010,False,0,0,9.810760301435568,63.85691091365495,113,108.09172838893105,2020-10-23 18:00:00,18,23,4,10,72.2808158370158,75.2793124150245,67.79777447248718,89.66094331686243,107.55169060054604,71.78596757484247,87.81018194959164
21,1,1970-01-01 00:00:00.000000010,False,0,0,7.6852574438201,75.00513727625986,111,108.75425809817948,2020-10-23 21:00:00,21,23,4,10,108.09172838893105,72.2808158370158,75.2793124150245,67.79777447248718,108.6404202358749,85.21728554699042,87.87768667313976
0,2,1970-01-01 00:00:00.000000010,True,0,0,3.3802794392388047,79.47167237264807,112,107.90051593501522,2020-10-24 00:00:00,0,24,5,10,108.75425809817948,108.09172838893105,72.2808158370158,75.2793124150245,97.37333976793047,96.37560077470874,87.89191640592783
3,2,1970-01-01 00:00:00.000000010,True,0,0,7.804093067073091,74.50762441648219,145,86.07025316240811,2020-10-24 03:00:00,3,24,5,10,107.90051593501522,108.75425809817948,108.09172838893105,72.2808158370158,83.89715895099175,108.24883414070855,89.20781342681343
6,2,1970-01-01 00:00:00.000000010,True,0,0,10.569693303947355,72.47983363758806,145,88.53538484998192,2020-10-24 06:00:00,6,24,5,10,86.07025316240811,107.90051593501522,108.75425809817948,108.09172838893105,89.66094331686243,100.90834239853423,89.47945020324048
9,2,1970-01-01 00:00:00.000000010,True,0,0,11.219256221934268,62.16417918924831,66,78.44666278993124,2020-10-24 09:00:00,9,24,5,10,88.53538484998192,86.07025316240811,107.90051593501522,108.75425809817948,67.79777447248718,94.16871798246841,89.33875539488041
12,2,1970-01-01 00:00:00.000000010,True,0,0,14.348036045622928,60.030208531673225,68,76.6566392214316,2020-10-24 12:00:00,12,24,5,10,78.44666278993124,88.53538484998192,86.07025316240811,107.90051593501522,75.2793124150245,84.35076693410707,90.6698664345609
15,2,1970-01-01 00:00:00.000000010,True,0,0,12.571434920799094,65.48119635715581,62,85.69083672159923,2020-10-24 15:00:00,15,24,5,10,76.6566392214316,78.44666278993124,88.53538484998192,86.07025316240811,72.2808158370158,81.21289562044824,90.8420322853618
18,2,1970-01-01 00:00:00.000000010,True,0,0,10.602899129305415,59.17622634277497,127,101.53824922695658,2020-10-24 18:00:00,18,24,5,10,85.69083672159923,76.6566392214316,78.44666278993124,88.53538484998192,108.09172838893105,80.26471291098733,92.51828489593473
21,2,1970-01-01 00:00:00.000000010,True,0,0,5.011880819359751,74.43720805855969,113,121.17193633523094,2020-10-24 21:00:00,21,24,5,10,101.53824922695658,85.69083672159923,76.6566392214316,78.44666278993124,108.75425809817948,87.96190838999577,91.69910000068792
0,3,1970-01-01 00:00:00.000000010,True,0,0,7.246406230562834,71.54597701914625,111,72.05681927738654,2020-10-25 00:00:00,0,25,6,10,121.17193633523094,101.53824922695658,85.69083672159923,76.6566392214316,107.90051593501522,102.80034076126223,93.25130978031936
3,3,1970-01-01 00:00:00.000000010,True,0,0,7.613120201352195,69.92655227628653,146,81.318472098109,2020-10-25 03:00:00,3,25,6,10,72.05681927738654,121.17193633523094,101.53824922695658,85.69083672159923,86.07025316240811,98.255668279858,88.77084769811577
6,3,1970-01-01 00:00:00.000000010,True,0,0,12.413891763630582,62.12184295610064,140,87.32056703335246,2020-10-25 06:00:00,6,25,6,10,81.318472098109,72.05681927738654,121.17193633523094,101.53824922695658,88.53538484998192,91.51574257024214,88.17687506507839
9,3,1970-01-01 00:00:00.000000010,True,0,0,12.36523347198462,65.28472110575024,65,66.02559844103979,2020-10-25 09:00:00,9,25,6,10,87.32056703335246,81.318472098109,72.05681927738654,121.17193633523094,78.44666278993124,80.23195280294931,88.0250228379997
12,3,1970-01-01 00:00:00.000000010,True,0,0,11.863114892483416,71.87567794102158,61,73.98275507065287,2020-10-25 12:00:00,12,25,6,10,66.02559844103979,87.32056703335246,81.318472098109,72.05681927738654,76.6566392214316,78.2215458575004,86.47238979438828
15,3,1970-01-01 00:00:00.000000010,True,0,0,11.094660255446758,68.36920897553695,53,78.92805283098714,2020-10-25 15:00:00,15,25,6,10,73.98275507065287,66.02559844103979,87.32056703335246,81.318472098109,85.69083672159923,75.77630684834834,86.13815427554093
18,3,1970-01-01 00:00:00.000000010,True,0,0,9.09388111522672,67.40307807202784,123,111.06015861371,2020-10-25 18:00:00,18,25,6,10,78.92805283098714,73.98275507065287,66.02559844103979,87.32056703335246,101.53824922695658,72.97880211422658,85.29280628921441
21,3,1970-01-01 00:00:00.000000010,True,0,0,6.465769584664907,74.22729597559571,121,118.1969135861954,2020-10-25 21:00:00,21,25,6,10,111.06015861371,78.92805283098714,73.98275507065287,66.02559844103979,121.17193633523094,87.9903221717833,86.4830449625586
0,4,1970-01-01 00:00:00.000000010,False,0,0,6.68049343764271,75.22425794792542,115,86.86063482479483,2020-10-26 00:00:00,0,26,0,10,118.1969135861954,111.06015861371,78.92805283098714,73.98275507065287,72.05681927738654,102.72837501029748,86.11116711892915
3,4,1970-01-01 00:00:00.000000010,False,0,0,7.568956629156042,73.19983425090086,144,93.8337682220248,2020-10-26 03:00:00,3,26,0,10,86.86063482479483,118.1969135861954,111.06015861371,78.92805283098714,81.318472098109,105.37256900823338,87.96164406235519
6,4,1970-01-01 00:00:00.000000010,False,0,0,8.356713588203863,76.25868577316713,142,85.71146222970415,2020-10-26 06:00:00,6,26,0,10,93.8337682220248,86.86063482479483,118.1969135861954,111.06015861371,87.32056703335246,99.63043887767166,89.52605607784466
9,4,1970-01-01 00:00:00.000000010,False,0,0,12.916529052956813,58.94129666813068,69,70.05441995090692,2020-10-26 09:00:00,9,26,0,10,85.71146222970415,93.8337682220248,86.86063482479483,118.1969135861954,66.02559844103979,88.80195509217457,89.32491797738862
12,4,1970-01-01 00:00:00.000000010,False,0,0,12.335084408165413,64.93681835452432,66,82.17932862987684,2020-10-26 12:00:00,12,26,0,10,70.05441995090692,85.71146222970415,93.8337682220248,86.86063482479483,73.98275507065287,83.19988346754526,89.82852066612202
15,4,1970-01-01 00:00:00.000000010,False,0,0,12.694211188269415,66.83272610421297,68,80.44156984306971,2020-10-26 15:00:00,15,26,0,10,82.17932862987684,70.05441995090692,85.71146222970415,93.8337682220248,78.92805283098714,79.31507027016261,90.853092361025
18,4,1970-01-01 00:00:00.000000010,False,0,0,9.152372120330169,72.31544355899196,128,119.46182951219812,2020-10-26 18:00:00,18,26,0,10,80.44156984306971,82.17932862987684,70.05441995090692,85.71146222970415,111.06015861371,77.5584394746178,91.04228198753533
21,4,1970-01-01 00:00:00.000000010,False,0,0,7.538259607792945,66.20391424046316,126,115.7708627069107,2020-10-26 21:00:00,21,26,0,10,119.46182951219812,80.44156984306971,82.17932862987684,70.05441995090692,118.1969135861954,94.02757599504821,92.09249084984634
0,5,1970-01-01 00:00:00.000000010,False,0,0,5.4430294980523515,69.12039494427475,95,86.99320201169029,2020-10-27 00:00:00,0,27,1,10,115.7708627069107,119.46182951219812,80.44156984306971,82.17932862987684,86.86063482479483,105.22475402072615,91.78923448993575
3,5,1970-01-01 00:00:00.000000010,False,0,0,5.616896097634855,75.25658328468806,110,90.31246743687394,2020-10-27 03:00:00,3,27,1,10,86.99320201169029,115.7708627069107,119.46182951219812,80.44156984306971,93.8337682220248,107.40863141026635,91.80580538829768
6,5,1970-01-01 00:00:00.000000010,False,0,0,11.68103163213462,60.43107342705278,110,79.04718150261743,2020-10-27 06:00:00,6,27,1,10,90.31246743687394,86.99320201169029,115.7708627069107,119.46182951219812,85.71146222970415,97.69217738515829,91.36564279015383
9,5,1970-01-01 00:00:00.000000010,False,0,0,11.071668807453834,67.54231817723621,56,69.91201253648435,2020-10-27 09:00:00,9,27,1,10,79.04718150261743,90.31246743687394,86.99320201169029,115.7708627069107,70.05441995090692,85.45095031706053,90.532607699268
12,5,1970-01-01 00:00:00.000000010,False,0,0,11.75031511038594,66.42816614832371,49,82.35248583500758,2020-10-27 12:00:00,12,27,1,10,69.91201253648435,79.04718150261743,90.31246743687394,86.99320201169029,82.17932862987684,79.75722049199187,90.51480677246516
15,5,1970-01-01 00:00:00.000000010,False,0,0,13.108365844205949,67.43610794600576,43,75.68694353041572,2020-10-27 15:00:00,15,27,1,10,82.35248583500758,69.91201253648435,79.04718150261743,90.31246743687394,80.44156984306971,77.10389329136977,90.53645142310653
18,5,1970-01-01 00:00:00.000000010,False,0,0,10.269332966333987,58.639350553455785,104,109.63182638995949,2020-10-27 18:00:00,18,27,1,10,75.68694353041572,82.35248583500758,69.91201253648435,79.04718150261743,119.46182951219812,75.98381396730252,89.94212313402477
21,5,1970-01-01 00:00:00.000000010,False,0,0,5.29221167340196,66.05534896536284,103,109.65962953095152,2020-10-27 21:00:00,21,27,1,10,109.63182638995949,75.68694353041572,82.35248583500758,69.91201253648435,115.7708627069107,89.2237519184609,88.71337274374494
0,6,1970-01-01 00:00:00.000000010,False,0,0,2.46025123564481,69.20589676705679,89,98.60821833556076,2020-10-28 00:00:00,0,28,2,10,109.65962953095152,109.63182638995949,75.68694353041572,82.35248583500758,86.99320201169029,98.32613315044222,87.94946859675004
3,6,1970-01-01 00:00:00.000000010,False,0,0,5.846494481597166,69.19527539016005,114,86.44169383871612,2020-10-28 03:00:00,3,28,2,10,98.60821833556076,109.65962953095152,109.63182638995949,75.68694353041572,90.31246743687394,105.96655808549058,89.40134563723386
6,6,1970-01-01 00:00:00.000000010,False,0,0,8.376708069033583,64.97065094881187,114,91.79100350425894,2020-10-28 06:00:00,6,28,2,10,86.44169383871612,98.60821833556076,109.65962953095152,109.63182638995949,79.04718150261743,98.23651390174278,88.91749893746412
9,6,1970-01-01 00:00:00.000000010,False,0,0,14.433751334880837,62.01974031522383,57,71.43536879456256,2020-10-28 09:00:00,9,28,2,10,91.79100350425894,86.44169383871612,98.60821833556076,109.65962953095152,69.91201253648435,92.28030522617858,90.51047668766931
12,6,1970-01-01 00:00:00.000000010,False,0,0,12.922392501868668,67.2728555402717,40,80.81854907451131,2020-10-28 12:00:00,12,28,2,10,71.43536879456256,91.79100350425894,86.44169383871612,98.60821833556076,82.35248583500758,83.22268871251252,90.70089621992909
15,6,1970-01-01 00:00:00.000000010,False,0,0,12.436866473333373,61.41217446609406,48,68.58620452632141,2020-10-28 15:00:00,15,28,2,10,80.81854907451131,71.43536879456256,91.79100350425894,86.44169383871612,75.68694353041572,81.34830712444425,90.50915412486705
18,6,1970-01-01 00:00:00.000000010,False,0,0,6.788596126316959,66.95777165770811,104,121.1706050261491,2020-10-28 18:00:00,18,28,2,10,68.58620452632141,80.81854907451131,71.43536879456256,91.79100350425894,109.63182638995949,73.61337413179841,89.62156174935527
21,6,1970-01-01 00:00:00.000000010,False,0,0,7.8323795186065,66.55464948920915,86,99.53829911779972,2020-10-28 21:00:00,21,28,2,10,121.1706050261491,68.58620452632141,80.81854907451131,71.43536879456256,109.65962953095152,90.1917862089939,91.06390907887896
0,0,1970-01-01 00:00:00.000000010,False,0,0,5.368567905235981,76.25902431847575,120,96.26513786636156,2020-10-29 00:00:00,0,29,3,10,99.53829911779972,121.1706050261491,68.58620452632141,80.81854907451131,98.60821833556076,96.43170289009005,89.79874277723499
3,0,1970-01-01 00:00:00.000000010,False,0,0,6.885923138242505,66.80522126806189,145,82.03257564167009,2020-10-29 03:00:00,3,29,3,10,96.26513786636156,99.53829911779972,121.1706050261491,68.58620452632141,86.44169383871612,105.65801400343678,89.50585771858509
6,0,1970-01-01 00:00:00.000000010,False,0,0,11.97946540010921,57.432487527158685,143,89.9828800360409,2020-10-29 06:00:00,6,29,3,10,82.03257564167009,96.26513786636156,99.53829911779972,121.1706050261491,91.79100350425894,92.61200420861043,88.95471794395434
9,0,1970-01-01 00:00:00.000000010,False,0,0,12.226927273960662,60.80307640703573,69,70.72265588799617,2020-10-29 09:00:00,9,29,3,10,89.9828800360409,82.03257564167009,96.26513786636156,99.53829911779972,71.43536879456256,89.42686451469082,88.72870251042708
12,0,1970-01-01 00:00:00.000000010,False,0,0,15.717123417228397,62.01363747416993,50,69.79064272871528,2020-10-29 12:00:00,12,29,3,10,70.72265588799617,89.9828800360409,82.03257564167009,96.26513786636156,80.81854907451131,80.91270385523569,88.63961339710627
15,0,1970-01-01 00:00:00.000000010,False,0,0,10.619007679241433,61.8460681398485,52,77.50543096205999,2020-10-29 15:00:00,15,29,3,10,69.79064272871528,70.72265588799617,89.9828800360409,82.03257564167009,68.58620452632141,76.83205955091744,87.26112510388177
18,0,1970-01-01 00:00:00.000000010,False,0,0,12.463490077402298,72.84454481400496,120,106.38885829501734,2020-10-29 18:00:00,18,29,3,10,77.50543096205999,69.79064272871528,70.72265588799617,89.9828800360409,121.1706050261491,72.67290985959045,88.3760284083491
21,0,1970-01-01 00:00:00.000000010,False,0,0,5.837230232514131,65.52645884545971,125,123.04135437317936,2020-10-29 21:00:00,21,29,3,10,106.38885829501734,77.50543096205999,69.79064272871528,70.72265588799617,99.53829911779972,84.56164399526419,86.52831006695763
0,1,1970-01-01 00:00:00.000000010,False,0,0,6.278682377775808,73.86329633290164,115,83.41571649257038,2020-10-30 00:00:00,0,30,4,10,123.04135437317936,106.38885829501734,77.50543096205999,69.79064272871528,96.26513786636156,102.31188121008553,89.46619197388009
3,1,1970-01-01 00:00:00.000000010,False,0,0,7.392671887321803,72.678609585356,137,72.36936236278736,2020-10-30 03:00:00,3,30,4,10,83.41571649257038,123.04135437317936,106.38885829501734,77.50543096205999,82.03257564167009,104.28197638692234,87.86001430215619
6,1,1970-01-01 00:00:00.000000010,False,0,0,9.12262829636017,64.35421679086892,145,92.65092459384933,2020-10-30 06:00:00,6,30,4,10,72.36936236278736,83.41571649257038,123.04135437317936,106.38885829501734,89.9828800360409,92.94214440951235,86.65211264229585
9,1,1970-01-01 00:00:00.000000010,False,0,0,12.83781315371778,63.9780148812015,53,66.88922295448353,2020-10-30 09:00:00,9,30,4,10,92.65092459384933,72.36936236278736,83.41571649257038,123.04135437317936,70.72265588799617,82.81200114973566,86.9856182120219
12,1,1970-01-01 00:00:00.000000010,False,0,0,13.873873424947256,57.076915900717445,55,77.41448599819529,2020-10-30 12:00:00,12,30,4,10,66.88922295448353,92.65092459384933,72.36936236278736,83.41571649257038,69.79064272871528,77.30316997037338,86.50643909533282
15,1,1970-01-01 00:00:00.000000010,False,0,0,10.21330539536526,68.31100570475813,63,87.17255282836805,2020-10-30 15:00:00,15,30,4,10,77.41448599819529,66.88922295448353,92.65092459384933,72.36936236278736,77.50543096205999,78.98487784884269,87.45941950401782
18,1,1970-01-01 00:00:00.000000010,False,0,0,9.046772643443566,68.72538447809137,123,116.42334746670691,2020-10-30 18:00:00,18,30,4,10,87.17255282836805,77.41448599819529,66.88922295448353,92.65092459384933,106.38885829501734,77.1587539270156,88.66780973730633
21,1,1970-01-01 00:00:00.000000010,False,0,0,6.406300538851185,65.1481515975274,110,103.2158055290042,2020-10-30 21:00:00,21,30,4,10,116.42334746670691,87.17255282836805,77.41448599819529,66.88922295448353,123.04135437317936,93.6701287644234,89.92212088376752
